"region","FoodGroup","Year","AggProduction","AggFinalSupply","grpRegion"
"Southern Asia","Fruits and Vegetables",2015,268.5648,249.73,NA
"Southern Asia","Meat",2015,16.80342,15.02,NA
"Southern Asia","Oilseeds and Pulses",2015,84.76536,54.96,NA
"Southern Europe","Cereals",2015,683.537,282.24,NA
"Southern Europe","Dairy and Eggs",2015,373.4419,444.97,NA
"Southern Europe","Fish and Seafood",2015,25.14173,62.37,NA
"Southern Europe","Fruits and Vegetables",2015,998.6866,501.88,NA
"Southern Europe","Meat",2015,160.5321,172.47,NA
"Southern Europe","Oilseeds and Pulses",2015,216.6116,75.82,NA
"Spain","Cereals",2015,785.4883,230.67,"Europe"
"Spain","Dairy and Eggs",2015,340.4087,346.63,"Europe"
"Spain","Fish and Seafood",2015,49.54615,87.24,"Europe"
"Spain","Fruits and Vegetables",2015,1265.089,441.14,"Europe"
"Spain","Meat",2015,264.6219,205.41,"Europe"
"Spain","Oilseeds and Pulses",2015,293.7004,86.8,"Europe"
"Sri Lanka","Cereals",2015,299.8201,424.94,"SE Asia"
"Sri Lanka","Dairy and Eggs",2015,32.75893,23.23,"SE Asia"
"Sri Lanka","Fish and Seafood",2015,46.60012,61.65,"SE Asia"
"Sri Lanka","Fruits and Vegetables",2015,154.6395,175.11,"SE Asia"
"Sri Lanka","Meat",2015,18.61401,18.34,"SE Asia"
"Sri Lanka","Oilseeds and Pulses",2015,266.4971,174.02,"SE Asia"
"Sudan","Cereals",2015,190.7043,254.42,"Sub-Saharan Africa"
"Sudan","Dairy and Eggs",2015,210.3157,223.82,"Sub-Saharan Africa"
"Sudan","Fish and Seafood",2015,1.748939,2.12,"Sub-Saharan Africa"
"Sudan","Fruits and Vegetables",2015,322.2011,321.81,"Sub-Saharan Africa"
"Sudan","Meat",2015,50.34612,54.12,"Sub-Saharan Africa"
"Sudan","Oilseeds and Pulses",2015,99.94602,50.05,"Sub-Saharan Africa"
"Suriname","Cereals",2015,871.2636,324.71,"Latin America"
"Suriname","Dairy and Eggs",2015,29.20437,36.87,"Latin America"
"Suriname","Fish and Seafood",2015,131.4197,34.06,"Latin America"
"Suriname","Fruits and Vegetables",2015,455.9126,295.4,"Latin America"
"Suriname","Meat",2015,40.56162,95.32,"Latin America"
"Suriname","Oilseeds and Pulses",2015,51.91888,49.94,"Latin America"
"Sweden","Cereals",2015,1144.926,207.86,"Europe"
"Sweden","Dairy and Eggs",2015,584.7262,711.64,"Europe"
"Sweden","Fish and Seafood",2015,43.0137,66.61,"Europe"
"Sweden","Fruits and Vegetables",2015,78.31653,314.61,"Europe"
"Sweden","Meat",2015,135.6372,181.9,"Europe"
"Sweden","Oilseeds and Pulses",2015,115.2916,25.17,"Europe"
"Switzerland","Cereals",2015,199.0023,201.69,"Europe"
"Switzerland","Dairy and Eggs",2015,943.8397,674.94,"Europe"
"Switzerland","Fish and Seafood",2015,0.8747356,34.58,"Europe"
"Switzerland","Fruits and Vegetables",2015,175.4938,350.47,"Europe"
"Switzerland","Meat",2015,135.0373,158.52,"Europe"
"Switzerland","Oilseeds and Pulses",2015,40.23784,52.03,"Europe"
"Tajikistan","Cereals",2015,284.1516,294.56,"N.Africa, W.Asia/C.Asia"
"Tajikistan","Dairy and Eggs",2015,211.6114,118.26,"N.Africa, W.Asia/C.Asia"
"Tajikistan","Fish and Seafood",2015,0.429232,1.07,"N.Africa, W.Asia/C.Asia"
"Tajikistan","Fruits and Vegetables",2015,625.0691,456.26,"N.Africa, W.Asia/C.Asia"
"Tajikistan","Meat",2015,27.14892,36.24,"N.Africa, W.Asia/C.Asia"
"Tajikistan","Oilseeds and Pulses",2015,56.01477,25.92,"N.Africa, W.Asia/C.Asia"
"Thailand","Cereals",2015,880.655,393.75,"SE Asia"
"Thailand","Dairy and Eggs",2015,55.22494,52.65,"SE Asia"
"Thailand","Fish and Seafood",2015,64.22887,47.99,"SE Asia"
"Thailand","Fruits and Vegetables",2015,352.8429,253.86,"SE Asia"
"Thailand","Meat",2015,75.22633,59.84,"SE Asia"
"Thailand","Oilseeds and Pulses",2015,394.3903,47.86,"SE Asia"
"Timor-Leste","Cereals",2015,324.5634,418.57,"SE Asia"
"Timor-Leste","Dairy and Eggs",2015,10.61656,6.86,"SE Asia"
"Timor-Leste","Fish and Seafood",2015,7.583257,12.05,"SE Asia"
"Timor-Leste","Fruits and Vegetables",2015,72.79926,80.98,"SE Asia"
"Timor-Leste","Meat",2015,56.1161,68.3,"SE Asia"
"Timor-Leste","Oilseeds and Pulses",2015,36.39963,33.72,"SE Asia"
"Togo","Cereals",2015,309.8211,281.39,"Sub-Saharan Africa"
"Togo","Dairy and Eggs",2015,25.76681,18.42,"Sub-Saharan Africa"
"Togo","Fish and Seafood",2015,5.450672,25.76,"Sub-Saharan Africa"
"Togo","Fruits and Vegetables",2015,52.40077,54.89,"Sub-Saharan Africa"
"Togo","Meat",2015,20.31614,27.28,"Sub-Saharan Africa"
"Togo","Oilseeds and Pulses",2015,111.9865,68.15,"Sub-Saharan Africa"
"Trinidad and Tobago","Cereals",2015,14.56443,263.21,"North America and Oceania"
"Trinidad and Tobago","Dairy and Eggs",2015,9.268271,68.8,"North America and Oceania"
"Trinidad and Tobago","Fish and Seafood",2015,17.2125,43.51,"North America and Oceania"
"Trinidad and Tobago","Fruits and Vegetables",2015,117.8394,215.83,"North America and Oceania"
"Trinidad and Tobago","Meat",2015,68.85001,153.68,"North America and Oceania"
"Trinidad and Tobago","Oilseeds and Pulses",2015,34.42501,76.54,"North America and Oceania"
"Tunisia","Cereals",2015,217.3846,417.99,"N.Africa, W.Asia/C.Asia"
"Tunisia","Dairy and Eggs",2015,259.5794,266.87,"N.Africa, W.Asia/C.Asia"
"Tunisia","Fish and Seafood",2015,21.58428,25.85,"N.Africa, W.Asia/C.Asia"
"Tunisia","Fruits and Vegetables",2015,897.3706,827.34,"N.Africa, W.Asia/C.Asia"
"Tunisia","Meat",2015,64.83399,64.51,"N.Africa, W.Asia/C.Asia"
"Tunisia","Oilseeds and Pulses",2015,252.3576,76.23,"N.Africa, W.Asia/C.Asia"
"Turkey","Cereals",2015,893.4216,378.32,"N.Africa, W.Asia/C.Asia"
"Turkey","Dairy and Eggs",2015,457.3966,382.29,"N.Africa, W.Asia/C.Asia"
"Turkey","Fish and Seafood",2015,15.50301,11.02,"N.Africa, W.Asia/C.Asia"
"Turkey","Fruits and Vegetables",2015,1016.857,722.51,"N.Africa, W.Asia/C.Asia"
"Turkey","Meat",2015,84.66585,80.24,"N.Africa, W.Asia/C.Asia"
"Turkey","Oilseeds and Pulses",2015,197.3688,87.01,"N.Africa, W.Asia/C.Asia"
"Turkmenistan","Cereals",2015,527.1668,415.02,"N.Africa, W.Asia/C.Asia"
"Turkmenistan","Dairy and Eggs",2015,703.3781,313.41,"N.Africa, W.Asia/C.Asia"
"Turkmenistan","Fish and Seafood",2015,4.89023,7.24,"N.Africa, W.Asia/C.Asia"
"Turkmenistan","Fruits and Vegetables",2015,435.2305,407.85,"N.Africa, W.Asia/C.Asia"
"Turkmenistan","Meat",2015,116.7135,125.86,"N.Africa, W.Asia/C.Asia"
"Turkmenistan","Oilseeds and Pulses",2015,160.3996,18.91,"N.Africa, W.Asia/C.Asia"
"Uganda","Cereals",2015,164.4899,158.1,"Sub-Saharan Africa"
"Uganda","Dairy and Eggs",2015,77.74763,79.59,"Sub-Saharan Africa"
"Uganda","Fish and Seafood",2015,24.397,24.82,"Sub-Saharan Africa"
"Uganda","Fruits and Vegetables",2015,309.0444,299.72,"Sub-Saharan Africa"
"Uganda","Meat",2015,23.2341,24.41,"Sub-Saharan Africa"
"Uganda","Oilseeds and Pulses",2015,90.5869,75.81,"Sub-Saharan Africa"
"Ukraine","Cereals",2015,2410.072,319.83,"Europe"
"Ukraine","Dairy and Eggs",2015,470.1761,323.95,"Europe"
"Ukraine","Fish and Seafood",2015,5.775722,18.56,"Europe"
"Ukraine","Fruits and Vegetables",2015,499.9231,414.77,"Europe"
"Ukraine","Meat",2015,104.8516,102.12,"Europe"
"Ukraine","Oilseeds and Pulses",2015,881.8881,27.62,"Europe"
"United Arab Emirates","Cereals",2015,0.9793747,324.83,"N.Africa, W.Asia/C.Asia"
"United Arab Emirates","Dairy and Eggs",2015,41.23168,100.86,"N.Africa, W.Asia/C.Asia"
"United Arab Emirates","Fish and Seafood",2015,14.20093,50.59,"N.Africa, W.Asia/C.Asia"
"United Arab Emirates","Fruits and Vegetables",2015,186.2771,446.13,"N.Africa, W.Asia/C.Asia"
"United Arab Emirates","Meat",2015,34.7678,135.6,"N.Africa, W.Asia/C.Asia"
"United Arab Emirates","Oilseeds and Pulses",2015,57.09755,96.42,"N.Africa, W.Asia/C.Asia"
"United Kingdom","Cereals",2015,683.0594,236.64,"Europe"
"United Kingdom","Dairy and Eggs",2015,444.7896,478.37,"Europe"
"United Kingdom","Fish and Seafood",2015,23.18234,40,"Europe"
"United Kingdom","Fruits and Vegetables",2015,88.95517,334.98,"Europe"
"United Kingdom","Meat",2015,120.6501,168.84,"Europe"
"United Kingdom","Oilseeds and Pulses",2015,106.9446,35.89,"Europe"
"United Republic of Tanzania","Cereals",2015,353.7277,242.42,"Sub-Saharan Africa"
"United Republic of Tanzania","Dairy and Eggs",2015,81.88565,88.39,"Sub-Saharan Africa"
"United Republic of Tanzania","Fish and Seafood",2015,20.88111,14.65,"Sub-Saharan Africa"
"United Republic of Tanzania","Fruits and Vegetables",2015,292.917,255.28,"Sub-Saharan Africa"
"United Republic of Tanzania","Meat",2015,21.51547,22.68,"Sub-Saharan Africa"
"United Republic of Tanzania","Oilseeds and Pulses",2015,329.2166,98.61,"Sub-Saharan Africa"
"United States of America","Cereals",2015,2443.227,221.34,"North America and Oceania"
"United States of America","Dairy and Eggs",2015,570.1572,538.24,"North America and Oceania"
"United States of America","Fish and Seafood",2015,31.10761,43.95,"North America and Oceania"
"United States of America","Fruits and Vegetables",2015,350.0546,409.3,"North America and Oceania"
"United States of America","Meat",2015,276.4288,247.05,"North America and Oceania"
"United States of America","Oilseeds and Pulses",2015,773.2515,63.31,"North America and Oceania"
"Uruguay","Cereals",2015,1924.971,313.8,"Latin America"
"Uruguay","Dairy and Eggs",2015,1189.015,438.3,"Latin America"
"Uruguay","Fish and Seafood",2015,31.90559,17.25,"Latin America"
"Uruguay","Fruits and Vegetables",2015,336.8699,278.54,"Latin America"
"Uruguay","Meat",2015,392.1729,124.05,"Latin America"
"Uruguay","Oilseeds and Pulses",2015,1695.516,41.29,"Latin America"
"Uzbekistan","Cereals",2015,470.1415,377.74,"N.Africa, W.Asia/C.Asia"
"Uzbekistan","Dairy and Eggs",2015,548.3957,466.65,"N.Africa, W.Asia/C.Asia"
"Uzbekistan","Fish and Seafood",2015,3.519681,4.56,"N.Africa, W.Asia/C.Asia"
"Uzbekistan","Fruits and Vegetables",2015,956.8254,836.43,"N.Africa, W.Asia/C.Asia"
"Uzbekistan","Meat",2015,77.55032,80.98,"N.Africa, W.Asia/C.Asia"
"Uzbekistan","Oilseeds and Pulses",2015,142.2245,25.61,"N.Africa, W.Asia/C.Asia"
"Vanuatu","Cereals",2015,6.691882,170.11,"North America and Oceania"
"Vanuatu","Dairy and Eggs",2015,26.76753,36.98,"North America and Oceania"
"Vanuatu","Fish and Seafood",2015,384.7832,59.82,"North America and Oceania"
"Vanuatu","Fruits and Vegetables",2015,234.2159,257.33,"North America and Oceania"
"Vanuatu","Meat",2015,60.22694,81.99,"North America and Oceania"
"Vanuatu","Oilseeds and Pulses",2015,2121.327,323.47,"North America and Oceania"
"Venezuela (Bolivarian Republic of)","Cereals",2015,138.3916,264.48,NA
"Venezuela (Bolivarian Republic of)","Dairy and Eggs",2015,150.5449,220.23,NA
"Venezuela (Bolivarian Republic of)","Fish and Seafood",2015,15.68177,17.28,NA
"Venezuela (Bolivarian Republic of)","Fruits and Vegetables",2015,290.8967,284.85,NA
"Venezuela (Bolivarian Republic of)","Meat",2015,93.0954,118.34,NA
"Venezuela (Bolivarian Republic of)","Oilseeds and Pulses",2015,58.113,39.53,NA
"Viet Nam","Cereals",2015,986.2962,484.02,"SE Asia"
"Viet Nam","Dairy and Eggs",2015,23.39491,21.98,"SE Asia"
"Viet Nam","Fish and Seafood",2015,125.3634,71.04,"SE Asia"
"Viet Nam","Fruits and Vegetables",2015,455.5841,457.09,"SE Asia"
"Viet Nam","Meat",2015,104.5723,146.39,"SE Asia"
"Viet Nam","Oilseeds and Pulses",2015,83.33092,45.74,"SE Asia"
"Western Africa","Cereals",2015,308.4867,309.75,NA
"Western Africa","Dairy and Eggs",2015,28.51979,30.45,NA
"Western Africa","Fish and Seafood",2015,15.34193,25.18,NA
"Western Africa","Fruits and Vegetables",2015,248.3958,249.68,NA
"Western Africa","Meat",2015,20.61152,25.67,NA
"Western Africa","Oilseeds and Pulses",2015,193.6157,63.28,NA
"Western Asia","Cereals",2015,382.84,356.45,NA
"Western Asia","Dairy and Eggs",2015,236.3605,215.28,NA
"Western Asia","Fish and Seafood",2015,11.12035,15.52,NA
"Western Asia","Fruits and Vegetables",2015,514.0751,442.54,NA
"Western Asia","Meat",2015,59.4629,81.77,NA
"Western Asia","Oilseeds and Pulses",2015,80.10265,60.87,NA
"Western Europe","Cereals",2015,1253.225,237.43,NA
"Western Europe","Dairy and Eggs",2015,836.4127,564.19,NA
"Western Europe","Fish and Seafood",2015,13.15355,43.47,NA
"Western Europe","Fruits and Vegetables",2015,294.8446,357.59,NA
"Western Europe","Meat",2015,231.2218,189.04,NA
"Western Europe","Oilseeds and Pulses",2015,209.5308,41.73,NA
"World","Cereals",2015,718.1008,348.83,NA
"World","Dairy and Eggs",2015,221.9437,194.53,NA
"World","Fish and Seafood",2015,48.96196,40.8,NA
"World","Fruits and Vegetables",2015,475.0353,431.01,NA
"World","Meat",2015,91.80317,92.27,NA
"World","Oilseeds and Pulses",2015,298.0055,52.03,NA
"Yemen","Cereals",2015,31.42876,352.25,"N.Africa, W.Asia/C.Asia"
"Yemen","Dairy and Eggs",2015,28.00515,30.18,"N.Africa, W.Asia/C.Asia"
"Yemen","Fish and Seafood",2015,12.39348,9.56,"N.Africa, W.Asia/C.Asia"
"Yemen","Fruits and Vegetables",2015,108.2889,115.24,"N.Africa, W.Asia/C.Asia"
"Yemen","Meat",2015,33.79105,40.9,"N.Africa, W.Asia/C.Asia"
"Yemen","Oilseeds and Pulses",2015,8.524794,24.6,"N.Africa, W.Asia/C.Asia"
"Zambia","Cereals",2015,333.0669,309.08,"Sub-Saharan Africa"
"Zambia","Dairy and Eggs",2015,49.53156,29.89,"Sub-Saharan Africa"
"Zambia","Fish and Seafood",2015,12.11152,24.39,"Sub-Saharan Africa"
"Zambia","Fruits and Vegetables",2015,63.18558,68.06,"Sub-Saharan Africa"
"Zambia","Meat",2015,37.53429,31.11,"Sub-Saharan Africa"
"Zambia","Oilseeds and Pulses",2015,63.75688,39.49,"Sub-Saharan Africa"
"Zimbabwe","Cereals",2015,105.0038,298.18,"Sub-Saharan Africa"
"Zimbabwe","Dairy and Eggs",2015,55.48982,58.67,"Sub-Saharan Africa"
"Zimbabwe","Fish and Seafood",2015,3.414758,7.64,"Sub-Saharan Africa"
"Zimbabwe","Fruits and Vegetables",2015,67.1788,62.92,"Sub-Saharan Africa"
"Zimbabwe","Meat",2015,35.46095,38.92,"Sub-Saharan Africa"
"Zimbabwe","Oilseeds and Pulses",2015,33.6879,35.79,"Sub-Saharan Africa"
"Afghanistan","Cereals",2016,283.8492,350.89,"N.Africa, W.Asia/C.Asia"
"Afghanistan","Dairy and Eggs",2016,114.196,116.46,"N.Africa, W.Asia/C.Asia"
"Afghanistan","Fish and Seafood",2016,0.4102238,0.46,"N.Africa, W.Asia/C.Asia"
"Afghanistan","Fruits and Vegetables",2016,208.5219,206.53,"N.Africa, W.Asia/C.Asia"
"Afghanistan","Meat",2016,19.28052,23.12,"N.Africa, W.Asia/C.Asia"
"Afghanistan","Oilseeds and Pulses",2016,12.92205,14.9,"N.Africa, W.Asia/C.Asia"
"Africa","Cereals",2016,310.0045,329.78,NA
"Africa","Dairy and Eggs",2016,75.51367,77.66,NA
"Africa","Fish and Seafood",2016,18.23217,21.06,NA
"Africa","Fruits and Vegetables",2016,291.8769,262.92,NA
"Africa","Meat",2016,33.80993,39.44,NA
"Africa","Oilseeds and Pulses",2016,124.9507,55.82,NA
"Albania","Cereals",2016,439.0659,305.77,"Europe"
"Albania","Dairy and Eggs",2016,755.2437,804.96,"Europe"
"Albania","Fish and Seafood",2016,4.085796,10.72,"Europe"
"Albania","Fruits and Vegetables",2016,1034.649,921.91,"Europe"
"Albania","Meat",2016,68.82995,97.81,"Europe"
"Albania","Oilseeds and Pulses",2016,62.54411,56.42,"Europe"
"Algeria","Cereals",2016,154.1379,440.56,"N.Africa, W.Asia/C.Asia"
"Algeria","Dairy and Eggs",2016,167.1356,249.6,"N.Africa, W.Asia/C.Asia"
"Algeria","Fish and Seafood",2016,4.295279,7.83,"N.Africa, W.Asia/C.Asia"
"Algeria","Fruits and Vegetables",2016,562.6815,588.63,"N.Africa, W.Asia/C.Asia"
"Algeria","Meat",2016,36.66647,42.1,"N.Africa, W.Asia/C.Asia"
"Algeria","Oilseeds and Pulses",2016,29.68664,54.75,"N.Africa, W.Asia/C.Asia"
"Americas","Cereals",2016,1450.105,259.26,NA
"Americas","Dairy and Eggs",2016,368.8519,358.2,NA
"Americas","Fish and Seafood",2016,36.47784,29.53,NA
"Americas","Fruits and Vegetables",2016,440.9838,355.19,NA
"Americas","Meat",2016,208.1402,186.23,NA
"Americas","Oilseeds and Pulses",2016,785.124,63.5,NA
"Angola","Cereals",2016,152.4845,199.76,"Sub-Saharan Africa"
"Angola","Dairy and Eggs",2016,13.87081,21.45,"Sub-Saharan Africa"
"Angola","Fish and Seafood",2016,30.88692,39.04,"Sub-Saharan Africa"
"Angola","Fruits and Vegetables",2016,349.7582,183.97,"Sub-Saharan Africa"
"Angola","Meat",2016,20.35014,47.28,"Sub-Saharan Africa"
"Angola","Oilseeds and Pulses",2016,65.89419,38.74,"Sub-Saharan Africa"
"Antigua and Barbuda","Cereals",2016,0,164.11,"North America and Oceania"
"Antigua and Barbuda","Dairy and Eggs",2016,115.1615,165.78,"North America and Oceania"
"Antigua and Barbuda","Fish and Seafood",2016,105.5647,106.1,"North America and Oceania"
"Antigua and Barbuda","Fruits and Vegetables",2016,239.9199,369.35,"North America and Oceania"
"Antigua and Barbuda","Meat",2016,9.596795,132.68,"North America and Oceania"
"Antigua and Barbuda","Oilseeds and Pulses",2016,0,30.82,"North America and Oceania"
"Argentina","Cereals",2016,2554.678,254.12,"Latin America"
"Argentina","Dairy and Eggs",2016,463.3459,394.53,"Latin America"
"Argentina","Fish and Seafood",2016,31.69317,12.13,"Latin America"
"Argentina","Fruits and Vegetables",2016,454.2966,311.31,"Latin America"
"Argentina","Meat",2016,260.7389,233.74,"Latin America"
"Argentina","Oilseeds and Pulses",2016,3086.665,33,"Latin America"
"Armenia","Cereals",2016,369.8395,293.17,"Europe"
"Armenia","Dairy and Eggs",2016,489.7206,440.87,"Europe"
"Armenia","Fish and Seafood",2016,12.35888,13.08,"Europe"
"Armenia","Fruits and Vegetables",2016,1032.893,945.57,"Europe"
"Armenia","Meat",2016,79.4058,102.73,"Europe"
"Armenia","Oilseeds and Pulses",2016,6.488412,29.13,"Europe"
"Asia","Cereals",2016,575.8376,391.62,NA
"Asia","Dairy and Eggs",2016,154.0541,142.69,NA
"Asia","Fish and Seafood",2016,60.66456,48.06,NA
"Asia","Fruits and Vegetables",2016,535.2774,496.66,NA
"Asia","Meat",2016,62.93272,70.38,NA
"Asia","Oilseeds and Pulses",2016,235.5434,52.56,NA
"Australia","Cereals",2016,2637.161,194.57,NA
"Australia","Dairy and Eggs",2016,695.381,442.4,NA
"Australia","Fish and Seafood",2016,21.08801,51.49,NA
"Australia","Fruits and Vegetables",2016,424.7889,346.76,NA
"Australia","Meat",2016,410.3563,272.54,NA
"Australia","Oilseeds and Pulses",2016,520.7318,60.39,NA
"Australia and New Zealand","Cereals",2016,2281.169,199.03,"North America and Oceania"
"Australia and New Zealand","Dairy and Eggs",2016,1966.688,408.04,"North America and Oceania"
"Australia and New Zealand","Fish and Seafood",2016,51.34717,50.93,"North America and Oceania"
"Australia and New Zealand","Fruits and Vegetables",2016,515.3851,346.65,"North America and Oceania"
"Australia and New Zealand","Meat",2016,473.4165,264.05,"North America and Oceania"
"Australia and New Zealand","Oilseeds and Pulses",2016,438.8505,56.05,"North America and Oceania"
"Austria","Cereals",2016,1184.371,233.47,"Europe"
"Austria","Dairy and Eggs",2016,795.0431,509.91,"Europe"
"Austria","Fish and Seafood",2016,0.8296823,28.14,"Europe"
"Austria","Fruits and Vegetables",2016,216.1322,340.71,"Europe"
"Austria","Meat",2016,223.2882,197.32,"Europe"
"Austria","Oilseeds and Pulses",2016,125.6969,41.56,"Europe"
"Azerbaijan","Cereals",2016,552.5457,419.71,"N.Africa, W.Asia/C.Asia"
"Azerbaijan","Dairy and Eggs",2016,395.0748,286.07,"N.Africa, W.Asia/C.Asia"
"Azerbaijan","Fish and Seafood",2016,0.1863561,4.37,"N.Africa, W.Asia/C.Asia"
"Azerbaijan","Fruits and Vegetables",2016,509.0316,475.07,"N.Africa, W.Asia/C.Asia"
"Azerbaijan","Meat",2016,69.04492,74.49,"N.Africa, W.Asia/C.Asia"
"Azerbaijan","Oilseeds and Pulses",2016,64.85191,14.38,"N.Africa, W.Asia/C.Asia"
"Bahamas","Cereals",2016,4.80081,87.56,"North America and Oceania"
"Bahamas","Dairy and Eggs",2016,19.20324,58.76,"North America and Oceania"
"Bahamas","Fish and Seafood",2016,62.41053,55.2,"North America and Oceania"
"Bahamas","Fruits and Vegetables",2016,386.4652,469.1,"North America and Oceania"
"Bahamas","Meat",2016,31.20526,145.75,"North America and Oceania"
"Bahamas","Oilseeds and Pulses",2016,14.40243,29.58,"North America and Oceania"
"Bangladesh","Cereals",2016,623.1999,572.78,"SE Asia"
"Bangladesh","Dairy and Eggs",2016,46.77273,40.57,"SE Asia"
"Bangladesh","Fish and Seafood",2016,44.53315,49.13,"SE Asia"
"Bangladesh","Fruits and Vegetables",2016,112.3924,122.04,"SE Asia"
"Bangladesh","Meat",2016,8.814749,9.3,"SE Asia"
"Bangladesh","Oilseeds and Pulses",2016,15.53348,29.94,"SE Asia"
"Barbados","Cereals",2016,0,208.8,"North America and Oceania"
"Barbados","Dairy and Eggs",2016,60.30971,75.5,"North America and Oceania"
"Barbados","Fish and Seafood",2016,19.04517,80.05,"North America and Oceania"
"Barbados","Fruits and Vegetables",2016,92.05166,259.84,"North America and Oceania"
"Barbados","Meat",2016,117.4452,153.79,"North America and Oceania"
"Barbados","Oilseeds and Pulses",2016,69.8323,60.18,"North America and Oceania"
"Belarus","Cereals",2016,1359.293,246.42,"Europe"
"Belarus","Dairy and Eggs",2016,1425.178,262.56,"Europe"
"Belarus","Fish and Seafood",2016,2.689196,32.57,"Europe"
"Belarus","Fruits and Vegetables",2016,516.9019,475.61,"Europe"
"Belarus","Meat",2016,262.0046,181.82,"Europe"
"Belarus","Oilseeds and Pulses",2016,149.2504,40.75,"Europe"
"Belgium","Cereals",2016,377.9931,276.39,"Europe"
"Belgium","Dairy and Eggs",2016,683.5994,519.63,"Europe"
"Belgium","Fish and Seafood",2016,4.234545,47.56,"Europe"
"Belgium","Fruits and Vegetables",2016,429.7664,518.41,"Europe"
"Belgium","Meat",2016,346.6734,150.52,"Europe"
"Belgium","Oilseeds and Pulses",2016,142.2168,36.99,"Europe"
"Belize","Cereals",2016,453.1,275.16,"Latin America"
"Belize","Dairy and Eggs",2016,44.325,106.14,"Latin America"
"Belize","Fish and Seafood",2016,197,24.8,"Latin America"
"Belize","Fruits and Vegetables",2016,1241.1,356.68,"Latin America"
"Belize","Meat",2016,108.35,85.41,"Latin America"
"Belize","Oilseeds and Pulses",2016,96.0375,58.99,"Latin America"
"Benin","Cereals",2016,302.7271,273.86,"Latin America"
"Benin","Dairy and Eggs",2016,25.86698,29.92,"Latin America"
"Benin","Fish and Seafood",2016,9.011722,40.29,"Latin America"
"Benin","Fruits and Vegetables",2016,184.6569,217.56,"Latin America"
"Benin","Meat",2016,15.52019,44.84,"Latin America"
"Benin","Oilseeds and Pulses",2016,276.0257,70.68,"Latin America"
"Bermuda","Fish and Seafood",2016,0,0,"North America and Oceania"
"Bermuda","Meat",2016,0,0,"North America and Oceania"
"Bolivia (Plurinational State of)","Cereals",2016,437.8115,275.09,"Latin America"
"Bolivia (Plurinational State of)","Dairy and Eggs",2016,114.3869,102.61,"Latin America"
"Bolivia (Plurinational State of)","Fish and Seafood",2016,1.644671,5.26,"Latin America"
"Bolivia (Plurinational State of)","Fruits and Vegetables",2016,300.0703,243.72,"Latin America"
"Bolivia (Plurinational State of)","Meat",2016,161.26,148.62,"Latin America"
"Bolivia (Plurinational State of)","Oilseeds and Pulses",2016,712.636,34.46,"Latin America"
"Bosnia and Herzegovina","Cereals",2016,888.0917,336,"Europe"
"Bosnia and Herzegovina","Dairy and Eggs",2016,394.3502,421.19,"Europe"
"Bosnia and Herzegovina","Fish and Seafood",2016,1.607406,9.68,"Europe"
"Bosnia and Herzegovina","Fruits and Vegetables",2016,623.6734,700.93,"Europe"
"Bosnia and Herzegovina","Meat",2016,48.22217,77.23,"Europe"
"Bosnia and Herzegovina","Oilseeds and Pulses",2016,81.9777,43.98,"Europe"
"Botswana","Cereals",2016,40.32064,235.5,"Sub-Saharan Africa"
"Botswana","Dairy and Eggs",2016,279.3044,315.8,"Sub-Saharan Africa"
"Botswana","Fish and Seafood",2016,0,7.77,"Sub-Saharan Africa"
"Botswana","Fruits and Vegetables",2016,60.90097,165.83,"Sub-Saharan Africa"
"Botswana","Meat",2016,63.001,62.25,"Sub-Saharan Africa"
"Botswana","Oilseeds and Pulses",2016,10.50017,33.02,"Sub-Saharan Africa"
"Brazil","Cereals",2016,740.5532,252.91,"Latin America"
"Brazil","Dairy and Eggs",2016,321.4967,312.93,"Latin America"
"Brazil","Fish and Seafood",2016,11.40565,18.1,"Latin America"
"Brazil","Fruits and Vegetables",2016,425.7537,287.07,"Latin America"
"Brazil","Meat",2016,260.4026,205.99,"Latin America"
"Brazil","Oilseeds and Pulses",2016,1024.154,94.38,"Latin America"
"Brunei Darussalam","Fish and Seafood",2016,0,0,"North America and Oceania"
"Bulgaria","Cereals",2016,2240.073,273.04,"Europe"
"Bulgaria","Dairy and Eggs",2016,312.6715,346.4,"Europe"
"Bulgaria","Fish and Seafood",2016,6.088532,14.56,"Europe"
"Bulgaria","Fruits and Vegetables",2016,280.453,283.84,"Europe"
"Bulgaria","Meat",2016,63.29537,130.06,"Europe"
"Bulgaria","Oilseeds and Pulses",2016,748.509,36.75,"Europe"
"Burkina Faso","Cereals",2016,444.4371,426.33,"Sub-Saharan Africa"
"Burkina Faso","Dairy and Eggs",2016,50.11169,51.39,"Sub-Saharan Africa"
"Burkina Faso","Fish and Seafood",2016,2.140693,14.53,"Sub-Saharan Africa"
"Burkina Faso","Fruits and Vegetables",2016,37.99731,41.92,"Sub-Saharan Africa"
"Burkina Faso","Meat",2016,27.92632,29.5,"Sub-Saharan Africa"
"Burkina Faso","Oilseeds and Pulses",2016,207.9878,86.8,"Sub-Saharan Africa"
"Côte d'Ivoire","Cereals",2016,240.5937,287.44,"Sub-Saharan Africa"
"Côte d'Ivoire","Dairy and Eggs",2016,6.7022,7.75,"Sub-Saharan Africa"
"Côte d'Ivoire","Fish and Seafood",2016,5.521699,36.86,"Sub-Saharan Africa"
"Côte d'Ivoire","Fruits and Vegetables",2016,233.0157,200.56,"Sub-Saharan Africa"
